AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
State,District of Columbia,All,2020-21,23,9.3,11.1,0,10,4,12,108,> 100%
State,District of Columbia,All,2020-21,24,3.1,3.1,0,3,2,3,97,> 100%
State,District of Columbia,All,2020-21,25,8.5,8.5,0,8,2,8,94,99.4%
State,District of Columbia,All,2020-21,26,5.2,5.2,0,4,0,4,77,81.4%
State,District of Columbia,All,2020-21,27,10.4,12.3,0,11,5,13,106,> 100%
State,District of Columbia,All,2020-21,28,3.8,4.8,0,4,1,5,104,> 100%
State,District of Columbia,All,2020-21,29,8.2,9,0,10,3,11,122,> 100%
State,District of Columbia,All,2020-21,30,7.8,7.8,0,7,1,7,90,95.1%
State,District of Columbia,All,2020-21,31,5.2,5.2,0,5,1,5,96,> 100%
State,District of Columbia,All,2020-21,32,6.1,8.8,0,7,8,10,114,> 100%
State,District of Columbia,All,2020-21,33,9.8,9.8,0,11,7,11,112,> 100%
State,District of Columbia,All,2020-21,34,12.8,12.8,0,12,7,12,94,99.4%
State,District of Columbia,All,2020-21,35,12.3,13.2,0,14,11,15,114,> 100%
State,District of Columbia,All,2020-21,36,11.2,13.3,0,11,8,13,98,> 100%
State,District of Columbia,All,2020-21,37,7.8,9.6,0,9,7,11,115,> 100%
State,District of Columbia,All,2020-21,38,8.1,12.1,0,8,9,12,99,> 100%
State,District of Columbia,All,2020-21,39,14.7,14.7,0,20,14,20,136,> 100%
State,Florida,All,2020-21,40,9,12.3,1,392,322,535,"4,350",> 100%
State,Florida,All,2020-21,41,9.3,12.1,0,419,328,546,"4,509",> 100%
State,Florida,All,2020-21,42,9.7,12.8,0,425,336,561,"4,371",> 100%
State,Florida,All,2020-21,43,8.9,11.8,1,386,286,512,"4,336",> 100%
State,Florida,All,2020-21,44,9.4,12.6,0,400,310,534,"4,252",> 100%
State,Florida,All,2020-21,45,9.6,12,4,409,306,516,"4,304",> 100%
State,Florida,All,2020-21,46,10.7,13.6,2,476,397,610,"4,476",> 100%
State,Florida,All,2020-21,47,10.9,14,1,490,403,634,"4,525",> 100%
State,Florida,All,2020-21,48,12.5,16.1,2,572,493,740,"4,590",> 100%
State,Florida,All,2020-21,49,12.6,16.9,9,602,576,818,"4,848",> 100%
State,Florida,All,2020-21,50,12.8,16.7,2,644,582,840,"5,033",> 100%
State,Florida,All,2020-21,51,13.4,18.6,4,649,662,910,"4,886",> 100%
State,Florida,All,2020-21,52,14.9,20,2,748,770,"1,005","5,031",> 100%
State,Florida,All,2020-21,53,15.9,21.1,2,891,926,"1,190","5,628",> 100%
State,Florida,All,2020-21,1,18,24.2,3,965,"1,045","1,303","5,387",> 100%
State,Florida,All,2020-21,2,19,26,2,"1,089","1,211","1,497","5,747",> 100%
State,Florida,All,2020-21,3,18.3,25.8,1,"1,015","1,205","1,432","5,556",> 100%
State,Florida,All,2020-21,4,17.4,24.1,3,930,"1,028","1,288","5,348",> 100%
State,Florida,All,2020-21,5,17.5,23.6,2,945,"1,000","1,275","5,407",> 100%
State,Florida,All,2020-21,6,15.3,20.4,0,810,834,"1,083","5,302",> 100%
State,Florida,All,2020-21,7,13.8,18.4,2,687,693,918,"4,986",> 100%
State,Florida,All,2020-21,8,13,17,3,611,570,804,"4,740",> 100%
State,Florida,All,2020-21,9,12,15.7,1,561,498,734,"4,674",> 100%
State,Florida,All,2020-21,10,11.3,14.2,0,511,424,640,"4,518",> 100%
State,Florida,All,2020-21,11,10.6,13.1,1,467,360,582,"4,431",> 100%
State,Florida,All,2020-21,12,10.4,12.6,1,481,342,582,"4,635",> 100%
State,Florida,All,2020-21,13,10.1,12.7,3,438,356,553,"4,370",> 100%
State,Florida,All,2020-21,14,9.5,11.6,1,435,293,532,"4,572",> 100%
State,Florida,All,2020-21,15,9.5,12.3,2,428,327,553,"4,513",> 100%
State,Florida,All,2020-21,16,10.5,13,2,481,377,597,"4,610",> 100%
State,Florida,All,2020-21,17,9.6,12.1,0,419,333,528,"4,363",> 100%
State,Florida,All,2020-21,18,10.2,12.4,1,460,345,561,"4,509",> 100%
State,Florida,All,2020-21,19,9,11.3,2,401,321,505,"4,463",> 100%
State,Florida,All,2020-21,20,9.1,10.8,1,408,283,489,"4,514",> 100%
State,Florida,All,2020-21,21,7.8,9.5,1,347,242,423,"4,473",> 100%
State,Florida,All,2020-21,22,8.5,10.2,0,368,258,442,"4,331",> 100%
State,Florida,All,2020-21,23,8,9.5,0,350,190,416,"4,366",> 100%
State,Florida,All,2020-21,24,7.8,9.2,3,338,175,400,"4,350",> 100%
State,Florida,All,2020-21,25,7,8.2,0,312,156,367,"4,472",> 100%
State,Florida,All,2020-21,26,7.9,9.4,0,348,179,411,"4,392",> 100%
State,Florida,All,2020-21,27,8.4,10,1,370,214,442,"4,437",> 100%
State,Florida,All,2020-21,28,9.5,11.8,1,425,292,526,"4,473",> 100%
State,Florida,All,2020-21,29,11.2,14.8,1,547,482,720,"4,880",> 100%
State,Florida,All,2020-21,30,16.1,21.7,3,850,884,"1,146","5,292",> 100%
State,Florida,All,2020-21,31,21.6,29.4,1,"1,282","1,494","1,746","5,944",> 100%
State,Florida,All,2020-21,32,26.2,36.2,1,"1,726","2,138","2,391","6,602",> 100%
State,Florida,All,2020-21,33,29.1,40,2,"2,080","2,613","2,862","7,148",> 100%
State,Florida,All,2020-21,34,30.3,41.8,1,"2,224","2,829","3,066","7,340",> 100%
State,Florida,All,2020-21,35,31.1,42.2,3,"2,219","2,799","3,018","7,155",> 100%
State,Florida,All,2020-21,36,28.9,39.2,2,"1,949","2,369","2,652","6,758",> 100%
State,Florida,All,2020-21,37,24.4,33.7,1,"1,524","1,877","2,106","6,248",> 100%
State,Florida,All,2020-21,38,21.7,30.6,2,"1,274","1,561","1,800","5,875",> 100%
State,Florida,All,2020-21,39,19.1,25.4,0,"1,044","1,140","1,389","5,474",> 100%
State,Georgia,All,2020-21,40,7.5,11.9,0,142,160,227,"1,906",> 100%
State,Georgia,All,2020-21,41,8,12.5,0,150,170,235,"1,886",> 100%
State,Georgia,All,2020-21,42,9.1,12.6,2,173,152,241,"1,918",> 100%
State,Georgia,All,2020-21,43,7.8,12.1,1,149,165,233,"1,932",> 100%
State,Georgia,All,2020-21,44,9.6,14.6,0,187,199,284,"1,945",> 100%
State,Georgia,All,2020-21,45,8.9,14.1,0,180,218,284,"2,016",> 100%
State,Georgia,All,2020-21,46,9.7,15,1,198,227,307,"2,045",> 100%
State,Georgia,All,2020-21,47,10.2,15.1,0,202,227,298,"1,974",> 100%
State,Georgia,All,2020-21,48,9.7,15.3,1,194,236,308,"2,019",> 100%
State,Georgia,All,2020-21,49,10.6,17.2,0,227,294,369,"2,147",> 100%
State,Georgia,All,2020-21,50,12.1,19.7,0,270,349,439,"2,232",> 100%
State,Georgia,All,2020-21,51,12,19.7,1,289,385,477,"2,416",> 100%
State,Georgia,All,2020-21,52,15.7,25.3,2,373,506,607,"2,395",> 100%
State,Georgia,All,2020-21,53,17.8,29.1,1,481,690,790,"2,713",> 100%
State,Georgia,All,2020-21,1,20.7,32.6,0,589,838,929,"2,849",> 100%
State,Georgia,All,2020-21,2,20.7,34.6,0,637,974,"1,067","3,080",> 100%
State,Georgia,All,2020-21,3,20.6,34.8,4,602,934,"1,027","2,947",> 100%
State,Georgia,All,2020-21,4,21.1,35.5,2,580,886,980,"2,758",> 100%
State,Georgia,All,2020-21,5,17.3,29,0,467,714,784,"2,699",> 100%
State,Georgia,All,2020-21,6,14.4,23.6,1,343,488,563,"2,388",> 100%
State,Georgia,All,2020-21,7,14.2,21.8,1,325,412,499,"2,290",> 100%
State,Georgia,All,2020-21,8,13.1,19.8,3,274,313,419,"2,112",> 100%
State,Georgia,All,2020-21,9,10.3,16.1,0,200,256,311,"1,934",> 100%
State,Georgia,All,2020-21,10,9.3,13.1,0,184,183,261,"1,986",> 100%
State,Georgia,All,2020-21,11,9.6,13,0,182,169,246,"1,890",> 100%
State,Georgia,All,2020-21,12,7.4,10.4,1,137,120,195,"1,874",> 100%
State,Georgia,All,2020-21,13,8.1,12.3,0,141,136,213,"1,737",> 100%
State,Georgia,All,2020-21,14,7.8,10.8,0,153,124,211,"1,954",> 100%
State,Georgia,All,2020-21,15,6.7,10,0,127,127,190,"1,905",> 100%
State,Georgia,All,2020-21,16,6.5,10,0,124,120,189,"1,896",> 100%
State,Georgia,All,2020-21,17,6.4,9.7,1,116,114,178,"1,828",> 100%
